0.024712,0.024712,0.024712,0.024712,0.024712,0.024712
97.5,97.5,97.5,97.5,97.5,97.5
7,7,7,7,7,7
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024712,0.024712,0.024712,0.024712,0.024712,0.024712
97.5,97.5,97.5,97.5,97.5,97.5
8,8,8,8,8,8
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024699,0.024699,0.024699,0.024699,0.024699,0.024699
97.5,97.5,97.5,97.5,97.5,97.5
9,9,9,9,9,9
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.02473,0.02473,0.02473,0.02473,0.02473,0.02473
97.5,97.5,97.5,97.5,97.5,97.5
10,10,10,10,10,10
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024699,0.024699,0.024699,0.024699,0.024699,0.024699
97.5,97.5,97.5,97.5,97.5,97.5
11,11,11,11,11,11
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024732,0.024732,0.024732,0.024732,0.024732,0.024732
97.5,97.5,97.5,97.5,97.5,97.5
12,12,12,12,12,12
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024727,0.024727,0.024727,0.024727,0.024727,0.024727
97.5,97.5,97.5,97.5,97.5,97.5
13,13,13,13,13,13
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024727,0.024727,0.024727,0.024727,0.024727,0.024727
97.5,97.5,97.5,97.5,97.5,97.5
14,14,14,14,14,14
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024767,0.024767,0.024767,0.024767,0.024767,0.024767
97.5,97.5,97.5,97.5,97.5,97.5
15,15,15,15,15,15
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.024758,0.024758,0.024758,0.024758,0.024758,0.024758
97.5,97.5,97.5,97.5,97.5,97.5
16,16,16,16,16,16
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.02471,0.02471,0.02471,0.02471,0.02471,0.02471
97.5,97.5,97.5,97.5,97.5,97.5
17,17,17,17,17,17
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
18,18,18,18,18,18
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
19,19,19,19,19,19
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
20,20,20,20,20,20
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
21,21,21,21,21,21
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
22,22,22,22,22,22
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
23,23,23,23,23,23
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
24,24,24,24,24,24
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
25,25,25,25,25,25
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
26,26,26,26,26,26
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
27,27,27,27,27,27
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
28,28,28,28,28,28
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
29,29,29,29,29,29
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0,0,0,0,0,0
100,100,100,100,100,100
30,30,30,30,30,30
0.11719,0.11719,0.11719,0.11719,0.11719,0.11719
2,2,2,2,2,2
0.49029,0.49029,0.49029,0.49029,0.49029,0.49029
0,0,0,0,0,0
-20,-20,-20,-20,-20,-20
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.48792,0.48792,0.48792,0.48792,0.48792,0.48792
0,0,0,0,0,0
-19,-19,-19,-19,-19,-19
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.48626,0.48626,0.48626,0.48626,0.48626,0.48626
0,0,0,0,0,0
-18,-18,-18,-18,-18,-18
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.48358,0.48358,0.48358,0.48358,0.48358,0.48358
0,0,0,0,0,0
-17,-17,-17,-17,-17,-17
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.48043,0.48043,0.48043,0.48043,0.48043,0.48043
0,0,0,0,0,0
-16,-16,-16,-16,-16,-16
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.4767,0.4767,0.4767,0.4767,0.4767,0.4767
0,0,0,0,0,0
-15,-15,-15,-15,-15,-15
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.47237,0.47237,0.47237,0.47237,0.47237,0.47237
0,0,0,0,0,0
-14,-14,-14,-14,-14,-14
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.46745,0.46745,0.46745,0.46745,0.46745,0.46745
0,0,0,0,0,0
-13,-13,-13,-13,-13,-13
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.46176,0.46176,0.46176,0.46176,0.46176,0.46176
0,0,0,0,0,0
-12,-12,-12,-12,-12,-12
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.45554,0.45554,0.45554,0.45554,0.45554,0.45554
0,0,0,0,0,0
-11,-11,-11,-11,-11,-11
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.44915,0.44915,0.44915,0.44915,0.44915,0.44915
0,0,0,0,0,0
-10,-10,-10,-10,-10,-10
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.44191,0.44191,0.44191,0.44191,0.44191,0.44191
0,0,0,0,0,0
-9,-9,-9,-9,-9,-9
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.43831,0.43831,0.43831,0.43831,0.43831,0.43831
0,0,0,0,0,0
-8,-8,-8,-8,-8,-8
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.4303,0.4303,0.4303,0.4303,0.4303,0.4303
0,0,0,0,0,0
-7,-7,-7,-7,-7,-7
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.42275,0.42275,0.42275,0.42275,0.42275,0.42275
0,0,0,0,0,0
-6,-6,-6,-6,-6,-6
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.40935,0.40935,0.40935,0.40935,0.40935,0.40935
0,0,0,0,0,0
-5,-5,-5,-5,-5,-5
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.39968,0.39968,0.39968,0.39968,0.39968,0.39968
0,0,0,0,0,0
-4,-4,-4,-4,-4,-4
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.38844,0.38844,0.38844,0.38844,0.38844,0.38844
7.5,7.5,7.5,7.5,7.5,7.5
-3,-3,-3,-3,-3,-3
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.37479,0.37479,0.37479,0.37479,0.37479,0.37479
20,20,20,20,20,20
-2,-2,-2,-2,-2,-2
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.30012,0.30012,0.30012,0.30012,0.30012,0.30012
40,40,40,40,40,40
-1,-1,-1,-1,-1,-1
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.27072,0.27072,0.27072,0.27072,0.27072,0.27072
37.5,37.5,37.5,37.5,37.5,37.5
0,0,0,0,0,0
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.21878,0.21878,0.21878,0.21878,0.21878,0.21878
40,40,40,40,40,40
1,1,1,1,1,1
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.12595,0.12595,0.12595,0.12595,0.12595,0.12595
50,50,50,50,50,50
2,2,2,2,2,2
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025135,0.025135,0.025135,0.025135,0.025135,0.025135
95,95,95,95,95,95
3,3,3,3,3,3
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.02518,0.02518,0.02518,0.02518,0.02518,0.02518
95,95,95,95,95,95
4,4,4,4,4,4
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025201,0.025201,0.025201,0.025201,0.025201,0.025201
95,95,95,95,95,95
5,5,5,5,5,5
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025268,0.025268,0.025268,0.025268,0.025268,0.025268
95,95,95,95,95,95
6,6,6,6,6,6
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025255,0.025255,0.025255,0.025255,0.025255,0.025255
97.5,97.5,97.5,97.5,97.5,97.5
7,7,7,7,7,7
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025244,0.025244,0.025244,0.025244,0.025244,0.025244
97.5,97.5,97.5,97.5,97.5,97.5
8,8,8,8,8,8
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.02524,0.02524,0.02524,0.02524,0.02524,0.02524
97.5,97.5,97.5,97.5,97.5,97.5
9,9,9,9,9,9
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.02524,0.02524,0.02524,0.02524,0.02524,0.02524
97.5,97.5,97.5,97.5,97.5,97.5
10,10,10,10,10,10
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025248,0.025248,0.025248,0.025248,0.025248,0.025248
97.5,97.5,97.5,97.5,97.5,97.5
11,11,11,11,11,11
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025251,0.025251,0.025251,0.025251,0.025251,0.025251
97.5,97.5,97.5,97.5,97.5,97.5
12,12,12,12,12,12
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.02527,0.02527,0.02527,0.02527,0.02527,0.02527
97.5,97.5,97.5,97.5,97.5,97.5
13,13,13,13,13,13
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025282,0.025282,0.025282,0.025282,0.025282,0.025282
97.5,97.5,97.5,97.5,97.5,97.5
14,14,14,14,14,14
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025261,0.025261,0.025261,0.025261,0.025261,0.025261
97.5,97.5,97.5,97.5,97.5,97.5
15,15,15,15,15,15
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025281,0.025281,0.025281,0.025281,0.025281,0.025281
97.5,97.5,97.5,97.5,97.5,97.5
16,16,16,16,16,16
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025277,0.025277,0.025277,0.025277,0.025277,0.025277
97.5,97.5,97.5,97.5,97.5,97.5
17,17,17,17,17,17
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.0253,0.0253,0.0253,0.0253,0.0253,0.0253
97.5,97.5,97.5,97.5,97.5,97.5
18,18,18,18,18,18
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025306,0.025306,0.025306,0.025306,0.025306,0.025306
97.5,97.5,97.5,97.5,97.5,97.5
19,19,19,19,19,19
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025305,0.025305,0.025305,0.025305,0.025305,0.025305
97.5,97.5,97.5,97.5,97.5,97.5
20,20,20,20,20,20
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025312,0.025312,0.025312,0.025312,0.025312,0.025312
97.5,97.5,97.5,97.5,97.5,97.5
21,21,21,21,21,21
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025322,0.025322,0.025322,0.025322,0.025322,0.025322
97.5,97.5,97.5,97.5,97.5,97.5
22,22,22,22,22,22
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025312,0.025312,0.025312,0.025312,0.025312,0.025312
97.5,97.5,97.5,97.5,97.5,97.5
23,23,23,23,23,23
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025305,0.025305,0.025305,0.025305,0.025305,0.025305
97.5,97.5,97.5,97.5,97.5,97.5
24,24,24,24,24,24
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025301,0.025301,0.025301,0.025301,0.025301,0.025301
97.5,97.5,97.5,97.5,97.5,97.5
25,25,25,25,25,25
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025316,0.025316,0.025316,0.025316,0.025316,0.025316
97.5,97.5,97.5,97.5,97.5,97.5
26,26,26,26,26,26
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025317,0.025317,0.025317,0.025317,0.025317,0.025317
97.5,97.5,97.5,97.5,97.5,97.5
27,27,27,27,27,27
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025319,0.025319,0.025319,0.025319,0.025319,0.025319
97.5,97.5,97.5,97.5,97.5,97.5
28,28,28,28,28,28
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025323,0.025323,0.025323,0.025323,0.025323,0.025323
97.5,97.5,97.5,97.5,97.5,97.5
29,29,29,29,29,29
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.025316,0.025316,0.025316,0.025316,0.025316,0.025316
97.5,97.5,97.5,97.5,97.5,97.5
30,30,30,30,30,30
0.23438,0.23438,0.23438,0.23438,0.23438,0.23438
2,2,2,2,2,2
0.49133,0.49133,0.49133,0.49133,0.49133,0.49133
0,0,0,0,0,0
-20,-20,-20,-20,-20,-20
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.48935,0.48935,0.48935,0.48935,0.48935,0.48935
0,0,0,0,0,0
-19,-19,-19,-19,-19,-19
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.48686,0.48686,0.48686,0.48686,0.48686,0.48686
0,0,0,0,0,0
-18,-18,-18,-18,-18,-18
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.48456,0.48456,0.48456,0.48456,0.48456,0.48456
0,0,0,0,0,0
-17,-17,-17,-17,-17,-17
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.48134,0.48134,0.48134,0.48134,0.48134,0.48134
0,0,0,0,0,0
-16,-16,-16,-16,-16,-16
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.47775,0.47775,0.47775,0.47775,0.47775,0.47775
0,0,0,0,0,0
-15,-15,-15,-15,-15,-15
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.47307,0.47307,0.47307,0.47307,0.47307,0.47307
0,0,0,0,0,0
-14,-14,-14,-14,-14,-14
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.46757,0.46757,0.46757,0.46757,0.46757,0.46757
0,0,0,0,0,0
-13,-13,-13,-13,-13,-13
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.46191,0.46191,0.46191,0.46191,0.46191,0.46191
0,0,0,0,0,0
-12,-12,-12,-12,-12,-12
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.45514,0.45514,0.45514,0.45514,0.45514,0.45514
0,0,0,0,0,0
-11,-11,-11,-11,-11,-11
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.44807,0.44807,0.44807,0.44807,0.44807,0.44807
0,0,0,0,0,0
-10,-10,-10,-10,-10,-10
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.44018,0.44018,0.44018,0.44018,0.44018,0.44018
0,0,0,0,0,0
-9,-9,-9,-9,-9,-9
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.43224,0.43224,0.43224,0.43224,0.43224,0.43224
0,0,0,0,0,0
-8,-8,-8,-8,-8,-8
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.42381,0.42381,0.42381,0.42381,0.42381,0.42381
0,0,0,0,0,0
-7,-7,-7,-7,-7,-7
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.4143,0.4143,0.4143,0.4143,0.4143,0.4143
0,0,0,0,0,0
-6,-6,-6,-6,-6,-6
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.40466,0.40466,0.40466,0.40466,0.40466,0.40466
0,0,0,0,0,0
-5,-5,-5,-5,-5,-5
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.39444,0.39444,0.39444,0.39444,0.39444,0.39444
0,0,0,0,0,0
-4,-4,-4,-4,-4,-4
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.3837,0.3837,0.3837,0.3837,0.3837,0.3837
0,0,0,0,0,0
-3,-3,-3,-3,-3,-3
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.37243,0.37243,0.37243,0.37243,0.37243,0.37243
7.5,7.5,7.5,7.5,7.5,7.5
-2,-2,-2,-2,-2,-2
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.3592,0.3592,0.3592,0.3592,0.3592,0.3592
17.5,17.5,17.5,17.5,17.5,17.5
-1,-1,-1,-1,-1,-1
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.28421,0.28421,0.28421,0.28421,0.28421,0.28421
37.5,37.5,37.5,37.5,37.5,37.5
0,0,0,0,0,0
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.26239,0.26239,0.26239,0.26239,0.26239,0.26239
37.5,37.5,37.5,37.5,37.5,37.5
1,1,1,1,1,1
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.23105,0.23105,0.23105,0.23105,0.23105,0.23105
40,40,40,40,40,40
2,2,2,2,2,2
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.20425,0.20425,0.20425,0.20425,0.20425,0.20425
40,40,40,40,40,40
3,3,3,3,3,3
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.025099,0.025099,0.025099,0.025099,0.025099,0.025099
87.5,87.5,87.5,87.5,87.5,87.5
4,4,4,4,4,4
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.050185,0.050185,0.050185,0.050185,0.050185,0.050185
90,90,90,90,90,90
5,5,5,5,5,5
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.05003,0.05003,0.05003,0.05003,0.05003,0.05003
90,90,90,90,90,90
6,6,6,6,6,6
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.05017,0.05017,0.05017,0.05017,0.05017,0.05017
90,90,90,90,90,90
7,7,7,7,7,7
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.050165,0.050165,0.050165,0.050165,0.050165,0.050165
92.5,92.5,92.5,92.5,92.5,92.5
8,8,8,8,8,8
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.0502,0.0502,0.0502,0.0502,0.0502,0.0502
95,95,95,95,95,95
9,9,9,9,9,9
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.050209,0.050209,0.050209,0.050209,0.050209,0.050209
95,95,95,95,95,95
10,10,10,10,10,10
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.050207,0.050207,0.050207,0.050207,0.050207,0.050207
95,95,95,95,95,95
11,11,11,11,11,11
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.025399,0.025399,0.025399,0.025399,0.025399,0.025399
97.5,97.5,97.5,97.5,97.5,97.5
12,12,12,12,12,12
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.025402,0.025402,0.025402,0.025402,0.025402,0.025402
97.5,97.5,97.5,97.5,97.5,97.5
13,13,13,13,13,13
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.025399,0.025399,0.025399,0.025399,0.025399,0.025399
97.5,97.5,97.5,97.5,97.5,97.5
14,14,14,14,14,14
0.29297,0.29297,0.29297,0.29297,0.29297,0.29297
2,2,2,2,2,2
0.025402,0.025402,0.025402,0.025402,0.025402,0.025402
97.5,97.5,97.5,97.5,97.5,97.5
15,15,15,15,15,15
