0
1.559e+06
75.081
0.11719
0
5
0
1.559e+06
69.716
0.11719
0
10
0
1.559e+06
61.261
0.11719
0
20
0
1.559e+06
51.217
0.11719
0
40
0
1.559e+06
44.318
0.11719
0
60
0.0016143
1.5561e+06
39.371
0.11719
0
80
0.021488
1.4986e+06
23.149
0.11719
0
100
0.05131
1.4509e+06
17.123
0.11719
0
120
0.059268
1.4392e+06
-8.7838
0.11719
0
130
0.068031
1.4002e+06
5.8261
0.11719
0
170
0.13908
1.257e+06
8.5839
0.11719
0
200
0
3.1142e+06
53.222
0.23438
0
5
0
3.1142e+06
47.857
0.23438
0
10
0
3.1142e+06
39.402
0.23438
0
20
0
3.1142e+06
29.358
0.23438
0
40
0
3.1142e+06
22.459
0.23438
0
60
0.0026793
3.0948e+06
26.292
0.23438
0
80
0.0049356
3.0948e+06
22.439
0.23438
0
100
0.029503
2.9683e+06
17.287
0.23438
0
120
0.039878
2.9274e+06
1.0792
0.23438
0
130
0.09248
2.7386e+06
4.7648
0.23438
0
170
0.13984
2.3941e+06
10.724
0.23438
0
200
0
3.8515e+06
52.336
0.29297
0
5
0
3.8515e+06
46.972
0.29297
0
10
0
3.8515e+06
38.516
0.29297
0
20
0
3.8515e+06
28.472
0.29297
0
40
0.0070388
3.813e+06
31.943
0.29297
0
60
0.020116
3.7432e+06
26.849
0.29297
0
80
0.052575
3.5867e+06
15.51
0.29297
0
100
0.083503
3.4495e+06
18.572
0.29297
0
120
0.070132
3.4856e+06
3.7157
0.29297
0
130
0.12307
3.1077e+06
17.497
0.29297
0
170
0.17004
2.8886e+06
4.5536
0.29297
0
200
0
5.1622e+06
64.946
0.39063
0
5
0
5.1622e+06
59.581
0.39063
0
10
0
5.1622e+06
51.125
0.39063
0
20
0
5.1622e+06
41.081
0.39063
0
40
0.0031255
5.1429e+06
20.101
0.39063
0
60
0.01752
5.0203e+06
42.847
0.39063
0
80
0.02493
5.0138e+06
38.994
0.39063
0
100
0.072297
4.5847e+06
20.31
0.39063
0
120
0.088456
4.5105e+06
9.2109
0.39063
0
130
0.13563
4.062e+06
-7.5905
0.39063
0
170
0.19611
3.549e+06
7.2272
0.39063
0
200
0
6.3898e+06
49.431
0.48828
0
5
0
6.3898e+06
44.066
0.48828
0
10
0
6.3898e+06
35.611
0.48828
0
20
0.00046806
6.3498e+06
25.567
0.48828
0
40
0.0024746
6.3498e+06
18.668
0.48828
0
60
0.0091281
6.266e+06
28.663
0.48828
0
80
0.020261
6.1581e+06
8.5088
0.48828
0
100
0.045404
5.9025e+06
-8.0726
0.48828
0
120
0.057738
5.8107e+06
0.17667
0.48828
0
130
0.16303
4.5567e+06
-2.3408
0.48828
0
170
0.24894
3.754e+06
-0.9633
0.48828
0
200
0
7.7069e+06
67.832
0.58594
0
5
0
7.7069e+06
62.467
0.58594
0
10
0
7.7069e+06
54.012
0.58594
0
20
0.0085135
7.6105e+06
38.996
0.58594
0
40
0.017376
7.4853e+06
8.3236
0.58594
0
60
0.031665
7.3649e+06
20.723
0.58594
0
80
0.039153
7.2059e+06
11.575
0.58594
0
100
0.12323
6.2763e+06
6.36
0.58594
0
120
0.14687
5.9969e+06
13.778
0.58594
0
130
0.21911
4.9276e+06
-2.5045
0.58594
0
170
0.29455
3.8053e+06
1.9312
0.58594
0
200
0
9.0189e+06
59.725
0.68359
0
5
0
9.0189e+06
54.36
0.68359
0
10
0
9.0189e+06
45.905
0.68359
0
20
0
9.0189e+06
35.861
0.68359
0
40
0.0023134
8.9851e+06
14.956
0.68359
0
60
0.030178
8.5905e+06
16.288
0.68359
0
80
0.081163
7.8013e+06
20.414
0.68359
0
100
0.092791
7.4744e+06
10.651
0.68359
0
120
0.11411
7.1926e+06
8.3079
0.68359
0
130
0.23478
5.2591e+06
0.1765
0.68359
0
170
0.298
4.3403e+06
11.291
0.68359
0
200
0
1.0328e+07
49.921
0.78125
0
5
0
1.0328e+07
44.556
0.78125
0
10
0
1.0328e+07
36.1
0.78125
0
20
0.0047798
1.0251e+07
25.354
0.78125
0
40
0.011506
1.0122e+07
30.153
0.78125
0
60
0.031255
9.8184e+06
25.787
0.78125
0
80
0.050157
9.4375e+06
15.536
0.78125
0
100
0.12211
8.1981e+06
5.2082
0.78125
0
120
0.14592
7.7398e+06
19.347
0.78125
0
130
0.20784
6.6101e+06
-3.8618
0.78125
0
170
0.27176
5.0351e+06
5.0066
0.78125
0
200
0
1.147e+07
56.125
0.87891
0
5
0
1.147e+07
50.76
0.87891
0
10
0
1.147e+07
42.305
0.87891
0
20
0.0012452
1.1441e+07
24.595
0.87891
0
40
0.008186
1.1312e+07
24.083
0.87891
0
60
0.020017
1.1076e+07
16.71
0.87891
0
80
0.057071
1.0366e+07
12.517
0.87891
0
100
0.10263
9.4915e+06
15.732
0.87891
0
120
0.121
8.9682e+06
6.8381
0.87891
0
130
0.23163
6.8605e+06
17.535
0.87891
0
170
0.31371
5.0182e+06
-8.2727
0.87891
0
200
