0.29297,0.29297
0,0
0,0
100,100
-7,-7
0.29297,0.29297
0,0
0,0
100,100
-6,-6
0.29297,0.29297
0,0
0,0
100,100
-5,-5
0.29297,0.29297
0,0
0,0
100,100
-4,-4
0.29297,0.29297
0,0
0,0
100,100
-3,-3
0.29297,0.29297
0,0
0,0
100,100
-2,-2
0.29297,0.29297
0,0
0,0
100,100
-1,-1
0.29297,0.29297
0,0
0,0
100,100
0,0
0.29297,0.29297
0,0
0,0
100,100
1,1
0.29297,0.29297
0,0
0,0
100,100
2,2
0.29297,0.29297
0,0
0,0
100,100
3,3
0.29297,0.29297
0,0
0,0
100,100
4,4
0.29297,0.29297
0,0
0,0
100,100
5,5
0.29297,0.29297
0,0
0,0
100,100
6,6
0.29297,0.29297
0,0
0,0
100,100
7,7
0.29297,0.29297
0,0
0,0
100,100
8,8
0.29297,0.29297
0,0
0,0
100,100
9,9
0.29297,0.29297
0,0
0,0
100,100
10,10
0.29297,0.29297
0,0
0,0
100,100
11,11
0.29297,0.29297
0,0
0,0
100,100
12,12
0.29297,0.29297
0,0
0,0
100,100
13,13
0.29297,0.29297
0,0
0,0
100,100
14,14
0.29297,0.29297
0,0
0,0
100,100
15,15
0.29297,0.29297
0,0
0,0
100,100
16,16
0.29297,0.29297
0,0
0,0
100,100
17,17
0.29297,0.29297
0,0
0,0
100,100
18,18
0.29297,0.29297
0,0
0,0
100,100
19,19
0.29297,0.29297
0,0
0,0
100,100
20,20
0.29297,0.29297
0,0
0.47824,0.47824
0,0
-20,-20
0.38086,0.38086
0,0
0.46979,0.46979
0,0
-19,-19
0.38086,0.38086
0,0
0.46774,0.46774
0,0
-18,-18
0.38086,0.38086
0,0
0.44746,0.44746
0,0
-17,-17
0.38086,0.38086
0,0
0.43969,0.43969
0,0
-16,-16
0.38086,0.38086
0,0
0.43031,0.43031
0,0
-15,-15
0.38086,0.38086
0,0
0.41945,0.41945
0,0
-14,-14
0.38086,0.38086
0,0
0.40656,0.40656
5,5
-13,-13
0.38086,0.38086
0,0
0.39096,0.39096
20,20
-12,-12
0.38086,0.38086
0,0
0.31407,0.31407
40,40
-11,-11
0.38086,0.38086
0,0
0.2577,0.2577
40,40
-10,-10
0.38086,0.38086
0,0
0.19614,0.19614
40,40
-9,-9
0.38086,0.38086
0,0
0.025336,0.025336
95,95
-8,-8
0.38086,0.38086
0,0
0,0
100,100
-7,-7
0.38086,0.38086
0,0
0,0
100,100
-6,-6
0.38086,0.38086
0,0
0,0
100,100
-5,-5
0.38086,0.38086
0,0
0,0
100,100
-4,-4
0.38086,0.38086
0,0
0,0
100,100
-3,-3
0.38086,0.38086
0,0
0,0
100,100
-2,-2
0.38086,0.38086
0,0
0,0
100,100
-1,-1
0.38086,0.38086
0,0
0,0
100,100
0,0
0.38086,0.38086
0,0
0,0
100,100
1,1
0.38086,0.38086
0,0
0,0
100,100
2,2
0.38086,0.38086
0,0
0,0
100,100
3,3
0.38086,0.38086
0,0
0,0
100,100
4,4
0.38086,0.38086
0,0
0,0
100,100
5,5
0.38086,0.38086
0,0
0,0
100,100
6,6
0.38086,0.38086
0,0
0,0
100,100
7,7
0.38086,0.38086
0,0
0,0
100,100
8,8
0.38086,0.38086
0,0
0,0
100,100
9,9
0.38086,0.38086
0,0
0,0
100,100
10,10
0.38086,0.38086
0,0
0,0
100,100
11,11
0.38086,0.38086
0,0
0,0
100,100
12,12
0.38086,0.38086
0,0
0,0
100,100
13,13
0.38086,0.38086
0,0
0,0
100,100
14,14
0.38086,0.38086
0,0
0,0
100,100
15,15
0.38086,0.38086
0,0
0,0
100,100
16,16
0.38086,0.38086
0,0
0,0
100,100
17,17
0.38086,0.38086
0,0
0,0
100,100
18,18
0.38086,0.38086
0,0
0,0
100,100
19,19
0.38086,0.38086
0,0
0,0
100,100
20,20
0.38086,0.38086
0,0
0.48049,0.48049
0,0
-20,-20
0.47852,0.47852
0,0
0.47501,0.47501
0,0
-19,-19
0.47852,0.47852
0,0
0.4606,0.4606
0,0
-18,-18
0.47852,0.47852
0,0
0.45131,0.45131
0,0
-17,-17
0.47852,0.47852
0,0
0.44226,0.44226
0,0
-16,-16
0.47852,0.47852
0,0
0.43331,0.43331
0,0
-15,-15
0.47852,0.47852
0,0
0.42334,0.42334
0,0
-14,-14
0.47852,0.47852
0,0
0.41254,0.41254
0,0
-13,-13
0.47852,0.47852
0,0
0.3998,0.3998
17.5,17.5
-12,-12
0.47852,0.47852
0,0
0.38443,0.38443
20,20
-11,-11
0.47852,0.47852
0,0
0.31154,0.31154
40,40
-10,-10
0.47852,0.47852
0,0
0.28199,0.28199
40,40
-9,-9
0.47852,0.47852
0,0
0.21844,0.21844
40,40
-8,-8
0.47852,0.47852
0,0
0.1028,0.1028
77.5,77.5
-7,-7
0.47852,0.47852
0,0
0.012465,0.012465
97.5,97.5
-6,-6
0.47852,0.47852
0,0
0,0
100,100
-5,-5
0.47852,0.47852
0,0
0,0
100,100
-4,-4
0.47852,0.47852
0,0
0,0
100,100
-3,-3
0.47852,0.47852
0,0
0,0
100,100
-2,-2
0.47852,0.47852
0,0
0,0
100,100
-1,-1
0.47852,0.47852
0,0
0,0
100,100
0,0
0.47852,0.47852
0,0
0,0
100,100
1,1
0.47852,0.47852
0,0
0,0
100,100
2,2
0.47852,0.47852
0,0
0,0
100,100
3,3
0.47852,0.47852
0,0
0,0
100,100
4,4
0.47852,0.47852
0,0
0,0
100,100
5,5
0.47852,0.47852
0,0
0,0
100,100
6,6
0.47852,0.47852
0,0
0,0
100,100
7,7
0.47852,0.47852
0,0
0,0
100,100
8,8
0.47852,0.47852
0,0
0,0
100,100
9,9
0.47852,0.47852
0,0
0,0
100,100
10,10
0.47852,0.47852
0,0
0,0
100,100
11,11
0.47852,0.47852
0,0
0,0
100,100
12,12
0.47852,0.47852
0,0
0,0
100,100
13,13
0.47852,0.47852
0,0
0,0
100,100
14,14
0.47852,0.47852
0,0
0,0
100,100
15,15
0.47852,0.47852
0,0
0,0
100,100
16,16
0.47852,0.47852
0,0
0,0
100,100
17,17
0.47852,0.47852
0,0
0,0
100,100
18,18
0.47852,0.47852
0,0
0,0
100,100
19,19
0.47852,0.47852
0,0
0,0
100,100
20,20
0.47852,0.47852
0,0
0.4794,0.4794
0,0
-20,-20
0.53711,0.53711
0,0
0.473,0.473
0,0
-19,-19
0.53711,0.53711
0,0
0.46108,0.46108
0,0
-18,-18
0.53711,0.53711
0,0
0.45396,0.45396
0,0
-17,-17
0.53711,0.53711
0,0
0.4447,0.4447
0,0
-16,-16
0.53711,0.53711
0,0
0.43601,0.43601
0,0
-15,-15
0.53711,0.53711
0,0
0.42652,0.42652
0,0
-14,-14
0.53711,0.53711
0,0
0.41588,0.41588
0,0
-13,-13
0.53711,0.53711
0,0
0.40352,0.40352
0,0
-12,-12
0.53711,0.53711
0,0
0.38794,0.38794
20,20
-11,-11
0.53711,0.53711
0,0
0.35306,0.35306
35,35
-10,-10
0.53711,0.53711
0,0
0.29543,0.29543
40,40
-9,-9
0.53711,0.53711
0,0
0.25675,0.25675
40,40
-8,-8
0.53711,0.53711
0,0
0.20272,0.20272
40,40
-7,-7
0.53711,0.53711
0,0
0.15175,0.15175
55,55
-6,-6
0.53711,0.53711
0,0
0.012473,0.012473
97.5,97.5
-5,-5
0.53711,0.53711
0,0
0,0
100,100
-4,-4
0.53711,0.53711
0,0
0,0
100,100
-3,-3
0.53711,0.53711
0,0
0,0
100,100
-2,-2
0.53711,0.53711
0,0
0,0
100,100
-1,-1
0.53711,0.53711
0,0
0,0
100,100
0,0
0.53711,0.53711
0,0
0,0
100,100
1,1
0.53711,0.53711
0,0
0,0
100,100
2,2
0.53711,0.53711
0,0
0,0
100,100
3,3
0.53711,0.53711
0,0
0,0
100,100
4,4
0.53711,0.53711
0,0
0,0
100,100
5,5
0.53711,0.53711
0,0
0,0
100,100
6,6
0.53711,0.53711
0,0
0,0
100,100
7,7
0.53711,0.53711
0,0
0,0
100,100
8,8
0.53711,0.53711
0,0
0,0
100,100
9,9
0.53711,0.53711
0,0
0,0
100,100
10,10
0.53711,0.53711
0,0
0,0
100,100
11,11
0.53711,0.53711
0,0
0,0
100,100
12,12
0.53711,0.53711
0,0
0,0
100,100
13,13
0.53711,0.53711
0,0
0,0
100,100
14,14
0.53711,0.53711
0,0
0,0
100,100
15,15
0.53711,0.53711
0,0
0,0
100,100
16,16
0.53711,0.53711
0,0
0,0
100,100
17,17
0.53711,0.53711
0,0
0,0
100,100
18,18
0.53711,0.53711
0,0
0,0
100,100
19,19
0.53711,0.53711
0,0
0,0
100,100
20,20
0.53711,0.53711
0,0
0.47837,0.47837
0,0
-20,-20
0.58594,0.58594
0,0
0.47384,0.47384
0,0
-19,-19
0.58594,0.58594
0,0
0.46668,0.46668
0,0
-18,-18
0.58594,0.58594
0,0
0.45611,0.45611
0,0
-17,-17
0.58594,0.58594
0,0
0.44374,0.44374
0,0
-16,-16
0.58594,0.58594
0,0
0.43514,0.43514
0,0
-15,-15
0.58594,0.58594
0,0
0.4259,0.4259
0,0
-14,-14
0.58594,0.58594
0,0
0.41581,0.41581
0,0
-13,-13
0.58594,0.58594
0,0
0.40472,0.40472
0,0
-12,-12
0.58594,0.58594
0,0
0.39143,0.39143
20,20
-11,-11
0.58594,0.58594
0,0
0.37791,0.37791
20,20
-10,-10
0.58594,0.58594
0,0
0.30393,0.30393
40,40
-9,-9
0.58594,0.58594
0,0
0.28074,0.28074
40,40
-8,-8
0.58594,0.58594
0,0
0.23875,0.23875
40,40
-7,-7
0.58594,0.58594
0,0
0.195,0.195
40,40
-6,-6
0.58594,0.58594
0,0
0.025821,0.025821
95,95
-5,-5
0.58594,0.58594
0,0
0,0
100,100
-4,-4
0.58594,0.58594
0,0
0,0
100,100
-3,-3
0.58594,0.58594
0,0
0,0
100,100
-2,-2
0.58594,0.58594
0,0
0,0
100,100
-1,-1
0.58594,0.58594
0,0
0,0
100,100
0,0
0.58594,0.58594
0,0
0,0
100,100
1,1
0.58594,0.58594
0,0
0,0
100,100
2,2
0.58594,0.58594
0,0
0,0
100,100
3,3
0.58594,0.58594
0,0
0,0
100,100
4,4
0.58594,0.58594
0,0
0,0
100,100
5,5
0.58594,0.58594
0,0
0,0
100,100
6,6
0.58594,0.58594
0,0
0,0
100,100
7,7
0.58594,0.58594
0,0
0,0
100,100
8,8
0.58594,0.58594
0,0
0,0
100,100
9,9
0.58594,0.58594
0,0
0,0
100,100
10,10
0.58594,0.58594
0,0
0,0
100,100
11,11
0.58594,0.58594
0,0
0,0
100,100
12,12
0.58594,0.58594
0,0
0,0
100,100
13,13
0.58594,0.58594
0,0
0,0
100,100
14,14
0.58594,0.58594
0,0
0,0
100,100
15,15
0.58594,0.58594
0,0
0,0
100,100
16,16
0.58594,0.58594
0,0
0,0
100,100
17,17
0.58594,0.58594
0,0
0,0
100,100
18,18
0.58594,0.58594
0,0
0,0
100,100
19,19
0.58594,0.58594
0,0
0,0
100,100
20,20
0.58594,0.58594
0,0
0.47816,0.47816
0,0
-20,-20
0.64453,0.64453
0,0
0.47331,0.47331
0,0
-19,-19
0.64453,0.64453
0,0
0.46555,0.46555
0,0
-18,-18
0.64453,0.64453
0,0
0.45425,0.45425
0,0
-17,-17
0.64453,0.64453
0,0
0.44258,0.44258
0,0
-16,-16
0.64453,0.64453
0,0
0.43439,0.43439
0,0
-15,-15
0.64453,0.64453
0,0
0.4257,0.4257
0,0
-14,-14
0.64453,0.64453
0,0
0.41587,0.41587
0,0
-13,-13
0.64453,0.64453
0,0
0.40626,0.40626
0,0
-12,-12
0.64453,0.64453
0,0
0.39494,0.39494
10,10
-11,-11
0.64453,0.64453
0,0
0.38099,0.38099
20,20
-10,-10
0.64453,0.64453
0,0
0.30969,0.30969
40,40
-9,-9
0.64453,0.64453
0,0
0.29295,0.29295
40,40
-8,-8
0.64453,0.64453
0,0
0.27331,0.27331
40,40
-7,-7
0.64453,0.64453
0,0
0.24385,0.24385
40,40
-6,-6
0.64453,0.64453
0,0
0.19572,0.19572
40,40
-5,-5
0.64453,0.64453
0,0
0.02675,0.02675
95,95
-4,-4
0.64453,0.64453
0,0
0.012559,0.012559
97.5,97.5
-3,-3
0.64453,0.64453
0,0
0,0
100,100
-2,-2
0.64453,0.64453
0,0
0,0
100,100
-1,-1
0.64453,0.64453
0,0
0,0
100,100
0,0
0.64453,0.64453
0,0
0,0
100,100
1,1
0.64453,0.64453
0,0
0,0
100,100
2,2
0.64453,0.64453
0,0
0,0
100,100
3,3
0.64453,0.64453
0,0
0,0
100,100
4,4
0.64453,0.64453
0,0
0,0
100,100
5,5
0.64453,0.64453
0,0
0,0
100,100
6,6
0.64453,0.64453
0,0
0,0
100,100
7,7
0.64453,0.64453
0,0
0,0
100,100
8,8
0.64453,0.64453
0,0
0,0
100,100
9,9
0.64453,0.64453
0,0
0,0
100,100
10,10
0.64453,0.64453
0,0
0,0
100,100
11,11
0.64453,0.64453
0,0
0,0
100,100
12,12
0.64453,0.64453
0,0
0,0
100,100
13,13
0.64453,0.64453
0,0
0,0
100,100
14,14
0.64453,0.64453
0,0
0,0
100,100
15,15
0.64453,0.64453
0,0
0,0
100,100
16,16
0.64453,0.64453
0,0
0,0
100,100
17,17
0.64453,0.64453
0,0
0,0
100,100
18,18
0.64453,0.64453
0,0
0,0
100,100
19,19
0.64453,0.64453
0,0
0,0
100,100
20,20
0.64453,0.64453
0,0
0.47748,0.47748
0,0
-20,-20
0.70313,0.70313
0,0
0.47255,0.47255
0,0
-19,-19
0.70313,0.70313
0,0
0.46095,0.46095
0,0
-18,-18
0.70313,0.70313
0,0
0.45361,0.45361
0,0
-17,-17
0.70313,0.70313
0,0
0.44388,0.44388
0,0
-16,-16
0.70313,0.70313
0,0
0.43575,0.43575
0,0
-15,-15
0.70313,0.70313
0,0
0.42678,0.42678
0,0
-14,-14
0.70313,0.70313
0,0
0.41749,0.41749
0,0
-13,-13
0.70313,0.70313
0,0
0.40722,0.40722
0,0
-12,-12
0.70313,0.70313
0,0
0.3968,0.3968
0,0
-11,-11
0.70313,0.70313
0,0
0.38359,0.38359
20,20
-10,-10
0.70313,0.70313
0,0
0.34832,0.34832
22.5,22.5
-9,-9
0.70313,0.70313
0,0
0.29489,0.29489
40,40
-8,-8
0.70313,0.70313
0,0
0.27733,0.27733
40,40
-7,-7
0.70313,0.70313
0,0
0.25639,0.25639
40,40
-6,-6
0.70313,0.70313
0,0
0.22616,0.22616
40,40
-5,-5
0.70313,0.70313
0,0
0.19258,0.19258
42.5,42.5
-4,-4
0.70313,0.70313
0,0
0.026232,0.026232
95,95
-3,-3
0.70313,0.70313
0,0
0,0
100,100
-2,-2
0.70313,0.70313
0,0
0,0
100,100
-1,-1
0.70313,0.70313
0,0
0,0
100,100
0,0
0.70313,0.70313
0,0
0,0
100,100
1,1
0.70313,0.70313
0,0
0,0
100,100
2,2
0.70313,0.70313
0,0
0,0
100,100
3,3
0.70313,0.70313
0,0
0,0
100,100
4,4
0.70313,0.70313
0,0
0,0
100,100
5,5
0.70313,0.70313
0,0
0,0
100,100
6,6
0.70313,0.70313
0,0
0,0
100,100
7,7
0.70313,0.70313
0,0
0,0
100,100
8,8
0.70313,0.70313
0,0
0,0
100,100
9,9
0.70313,0.70313
0,0
0,0
100,100
10,10
0.70313,0.70313
0,0
0,0
100,100
11,11
0.70313,0.70313
0,0
0,0
100,100
12,12
0.70313,0.70313
0,0
0,0
100,100
13,13
0.70313,0.70313
0,0
0,0
100,100
14,14
0.70313,0.70313
0,0
0,0
100,100
15,15
0.70313,0.70313
0,0
0,0
100,100
16,16
0.70313,0.70313
0,0
0,0
100,100
17,17
0.70313,0.70313
0,0
0,0
100,100
18,18
0.70313,0.70313
0,0
0,0
100,100
19,19
0.70313,0.70313
0,0
0,0
100,100
20,20
0.70313,0.70313
0,0
0.47739,0.47739
0,0
-20,-20
0.75195,0.75195
0,0
0.4725,0.4725
0,0
-19,-19
0.75195,0.75195
0,0
0.46198,0.46198
0,0
-18,-18
0.75195,0.75195
0,0
0.45161,0.45161
0,0
-17,-17
0.75195,0.75195
0,0
0.44434,0.44434
0,0
-16,-16
0.75195,0.75195
0,0
0.43603,0.43603
0,0
-15,-15
0.75195,0.75195
0,0
0.42736,0.42736
0,0
-14,-14
0.75195,0.75195
0,0
0.41774,0.41774
0,0
-13,-13
0.75195,0.75195
0,0
0.40762,0.40762
0,0
-12,-12
0.75195,0.75195
0,0
0.39717,0.39717
0,0
-11,-11
0.75195,0.75195
0,0
0.386,0.386
20,20
-10,-10
0.75195,0.75195
0,0
0.37231,0.37231
20,20
-9,-9
0.75195,0.75195
0,0
0.29932,0.29932
40,40
-8,-8
0.75195,0.75195
0,0
0.28421,0.28421
40,40
-7,-7
0.75195,0.75195
0,0
0.26826,0.26826
40,40
-6,-6
0.75195,0.75195
0,0
0.24915,0.24915
40,40
-5,-5
0.75195,0.75195
0,0
0.2189,0.2189
40,40
-4,-4
0.75195,0.75195
0,0
0.19091,0.19091
50,50
-3,-3
0.75195,0.75195
0,0
0.026057,0.026057
95,95
-2,-2
0.75195,0.75195
0,0
0,0
100,100
-1,-1
0.75195,0.75195
0,0
0,0
100,100
0,0
0.75195,0.75195
0,0
0,0
100,100
1,1
0.75195,0.75195
0,0
0,0
100,100
2,2
0.75195,0.75195
0,0
0,0
100,100
3,3
0.75195,0.75195
0,0
0,0
100,100
4,4
0.75195,0.75195
0,0
0,0
100,100
5,5
0.75195,0.75195
0,0
0,0
100,100
6,6
0.75195,0.75195
0,0
0,0
100,100
7,7
0.75195,0.75195
0,0
0,0
100,100
8,8
0.75195,0.75195
0,0
0,0
100,100
9,9
0.75195,0.75195
0,0
0,0
100,100
10,10
0.75195,0.75195
0,0
0,0
100,100
11,11
0.75195,0.75195
0,0
0,0
100,100
12,12
0.75195,0.75195
0,0
0,0
100,100
13,13
0.75195,0.75195
0,0
0,0
100,100
14,14
0.75195,0.75195
0,0
0,0
100,100
15,15
0.75195,0.75195
0,0
0,0
100,100
16,16
0.75195,0.75195
0,0
0,0
100,100
17,17
0.75195,0.75195
0,0
0,0
100,100
18,18
0.75195,0.75195
0,0
0,0
100,100
19,19
0.75195,0.75195
0,0
0,0
100,100
20,20
0.75195,0.75195
0,0
0.47748,0.47748
0,0
-20,-20
0.80078,0.80078
0,0
0.46821,0.46821
0,0
-19,-19
0.80078,0.80078
0,0
0.46273,0.46273
0,0
-18,-18
0.80078,0.80078
0,0
0.45128,0.45128
0,0
-17,-17
0.80078,0.80078
0,0
0.44382,0.44382
0,0
-16,-16
0.80078,0.80078
0,0
0.43525,0.43525
0,0
-15,-15
0.80078,0.80078
0,0
0.4266,0.4266
0,0
-14,-14
0.80078,0.80078
0,0
0.41709,0.41709
0,0
-13,-13
0.80078,0.80078
0,0
0.40721,0.40721
0,0
-12,-12
0.80078,0.80078
0,0
0.39664,0.39664
0,0
-11,-11
0.80078,0.80078
0,0
0.3857,0.3857
7.5,7.5
-10,-10
0.80078,0.80078
0,0
0.37297,0.37297
20,20
-9,-9
0.80078,0.80078
0,0
0.31489,0.31489
40,40
-8,-8
0.80078,0.80078
0,0
0.28405,0.28405
40,40
-7,-7
0.80078,0.80078
0,0
0.26915,0.26915
40,40
-6,-6
0.80078,0.80078
0,0
0.25305,0.25305
40,40
-5,-5
0.80078,0.80078
0,0
0.23216,0.23216
40,40
-4,-4
0.80078,0.80078
0,0
0.2026,0.2026
40,40
-3,-3
0.80078,0.80078
0,0
0.12872,0.12872
65,65
-2,-2
0.80078,0.80078
0,0
0.026711,0.026711
95,95
-1,-1
0.80078,0.80078
0,0
0.025028,0.025028
95,95
0,0
0.80078,0.80078
0,0
0,0
100,100
1,1
0.80078,0.80078
0,0
0,0
100,100
2,2
0.80078,0.80078
0,0
0,0
100,100
3,3
0.80078,0.80078
0,0
0,0
100,100
4,4
0.80078,0.80078
0,0
0,0
100,100
5,5
0.80078,0.80078
0,0
0,0
100,100
6,6
0.80078,0.80078
0,0
0,0
100,100
7,7
0.80078,0.80078
0,0
0,0
100,100
8,8
0.80078,0.80078
0,0
0,0
100,100
9,9
0.80078,0.80078
0,0
0,0
100,100
10,10
0.80078,0.80078
0,0
0,0
100,100
11,11
0.80078,0.80078
0,0
0,0
100,100
12,12
0.80078,0.80078
0,0
0,0
100,100
13,13
0.80078,0.80078
0,0
0,0
100,100
14,14
0.80078,0.80078
0,0
0,0
100,100
15,15
0.80078,0.80078
0,0
0,0
100,100
16,16
0.80078,0.80078
0,0
0,0
100,100
17,17
0.80078,0.80078
0,0
0,0
100,100
18,18
0.80078,0.80078
0,0
0,0
100,100
19,19
0.80078,0.80078
0,0
0,0
100,100
20,20
0.80078,0.80078
0,0
0.47822,0.47822
0,0
-20,-20
0.84961,0.84961
0,0
0.4732,0.4732
0,0
-19,-19
0.84961,0.84961
0,0
0.46007,0.46007
0,0
-18,-18
0.84961,0.84961
0,0
0.45316,0.45316
0,0
-17,-17
0.84961,0.84961
0,0
0.44411,0.44411
0,0
-16,-16
0.84961,0.84961
0,0
0.43554,0.43554
0,0
-15,-15
0.84961,0.84961
0,0
0.42677,0.42677
0,0
-14,-14
0.84961,0.84961
0,0
0.41729,0.41729
0,0
-13,-13
0.84961,0.84961
0,0
0.40765,0.40765
0,0
-12,-12
0.84961,0.84961
0,0
0.39697,0.39697
0,0
-11,-11
0.84961,0.84961
0,0
0.38624,0.38624
0,0
-10,-10
0.84961,0.84961
0,0
0.37368,0.37368
20,20
-9,-9
0.84961,0.84961
0,0
0.36223,0.36223
22.5,22.5
-8,-8
0.84961,0.84961
0,0
0.28533,0.28533
40,40
-7,-7
0.84961,0.84961
0,0
0.27148,0.27148
40,40
-6,-6
0.84961,0.84961
0,0
0.2576,0.2576
40,40
-5,-5
0.84961,0.84961
0,0
0.24273,0.24273
40,40
-4,-4
0.84961,0.84961
0,0
0.22562,0.22562
40,40
-3,-3
0.84961,0.84961
0,0
0.20075,0.20075
40,40
-2,-2
0.84961,0.84961
0,0
0.065846,0.065846
87.5,87.5
-1,-1
0.84961,0.84961
0,0
0.02705,0.02705
95,95
0,0
0.84961,0.84961
0,0
0.026135,0.026135
95,95
1,1
0.84961,0.84961
0,0
0.012399,0.012399
97.5,97.5
2,2
0.84961,0.84961
0,0
0,0
100,100
3,3
0.84961,0.84961
